ID	Function_ID
6646752	ggc_collect
6650160	get_base_loadstore
6657568	gimple_assign_rhs_code
6658384	walk_stmt_load_store_addr_ops.constprop.107
6659536	gimple_build_return
6660704	extract_ops_from_tree
6660800	gimple_build_assign_stat
6661888	gimplify_assign
6661984	gimple_build_cond
6662544	gimple_cond_get_ops_from_tree
6663984	gimple_cond_set_condition_from_tree
6665072	gimple_build_label
6665120	gimple_build_goto
6665216	gimple_build_bind
6669568	gimple_seq_alloc
6669680	gimple_seq_free
6669808	gimple_seq_add_stmt
6670080	gimple_seq_add_seq
6670480	gimple_set_body
6670544	gimple_body
6670576	gimple_has_body_p
6670896	gimple_assign_ssa_name_copy_p
6671024	gimple_assign_single_p
6671968	gimple_set_bb
6672272	gimple_assign_set_rhs_from_tree
6674080	gimple_get_lhs
6677008	gimple_set_modified
6677184	gimple_has_side_effects
6679616	is_gimple_lvalue
6680256	is_gimple_min_invariant
6680832	is_gimple_stmt
6681056	is_gimple_reg_type
6681072	is_gimple_reg
6681312	is_gimple_val
6681920	gimple_assign_copy_p
6681984	is_gimple_mem_rhs
6682160	walk_gimple_op
6684336	walk_gimple_seq
6685408	is_gimple_condexpr
6687424	is_gimple_min_lval
6687936	recalculate_side_effects
6688128	canonicalize_cond_expr_cond
6694416	walk_stmt_load_store_addr_ops
6697408	walk_stmt_load_store_ops
6697424	gimple_ior_addresses_taken
6697712	gsi_insert_seq_nodes_after
6699488	gsi_insert_seq_before
6699968	gsi_insert_seq_after_without_update
6700160	gsi_insert_seq_after
6700544	gsi_split_seq_before
6701440	gsi_insert_before
6701792	gsi_insert_after_without_update
6701856	gsi_insert_after
6701968	gsi_remove
6702256	gsi_for_stmt
6704848	gsi_commit_edge_inserts
6706336	gsi_start_phis
6706480	lower_sequence
6708288	lower_gimple_bind
6710064	gimple_stmt_may_fallthru
6710432	lower_function_body
6711616	gimple_seq_may_fallthru
6732144	is_gimple_reg_rhs_or_call
6732176	unmark_visited_r
6732528	gimple_tree_hash
6732544	mostly_copy_tree_r
6734128	gimplify_seq_add_stmt
6734304	gimplify_seq_add_seq
6734624	copy_if_shared_r
6739632	gimplify_var_or_parm_decl
6742624	pop_gimplify_context
6743088	append_to_statement_list_force
6743248	create_tmp_var_name
6743664	create_tmp_var_raw
6743952	gimple_add_tmp_var
6744448	create_tmp_var
6744608	create_tmp_var.constprop.47
6744736	voidify_wrapper_expr.constprop.45
6745328	unshare_expr
6746016	build_and_jump
6746080	gimple_boolify
6747552	gimplify_one_sizepos
6747968	gimplify_type_sizes
6748832	gimplify_expr
6760144	gimplify_stmt
6761536	gimplify_cond_expr
6773696	gimplify_and_add
6775920	internal_get_tmp_var
6780560	gimplify_modify_expr_rhs.part.38
6781776	gimplify_modify_expr
6784224	gimplify_bind_expr
6785824	gimplify_body
6786704	gimplify_function_tree
6794112	new_graph
6794176	add_edge
6794384	graphds_dfs
6795696	graphds_scc
6796256	free_graph
6857088	luids_init_insn
6857168	init_h_i_d
6857792	queue_insn
6858144	haifa_luid_for_non_insn
6858544	luids_extend_insn
6858704	extend_h_i_d
6859936	sched_scan.constprop.25
6860352	move_insn
6862688	ready_add
6863696	dep_list_size
6869440	change_queue_index
6870912	insn_cost
6871136	dep_cost_1
6871744	rank_for_schedule
6872864	early_queue_to_ready.constprop.29
6873728	priority.part.18
6875488	ready_sort
6877392	remove_notes
6877664	get_ebb_head_tail
6877808	no_real_insns_p
6879376	set_priorities
6879728	sched_init
6880448	haifa_sched_init
6881040	sched_finish
6881344	haifa_sched_finish
6881664	try_ready
6884416	schedule_insn
6887392	sched_extend_ready_list
6887728	sched_finish_ready_list
6892928	unlink_bb_notes
6893264	schedule_block
6907056	hash_pointer
6907072	eq_pointer
6907664	htab_size
6907680	htab_elements
6907696	htab_create_alloc
6908400	htab_create
6909040	htab_delete
6909232	htab_empty
6909680	htab_find_with_hash
6909920	htab_find
6910160	htab_find_slot_with_hash
6910656	htab_find_slot
6911760	htab_clear_slot
6911840	htab_traverse_noresize
6911920	htab_traverse
6912096	htab_hash_string
6912144	iterative_hash
6912864	hex_init
6912880	hook_void_void
6912896	hook_bool_void_false
6912912	hook_bool_void_true
6913200	hook_void_tree
6913232	hook_void_tree_treeptr
6913264	hook_bool_const_tree_false
6913296	hook_bool_const_tree_true
6913472	hook_constcharptr_const_tree_null
6913504	hook_tree_tree_tree_null
6913552	hook_constcharptr_const_tree_const_tree_null
6913568	hook_constcharptr_int_const_tree_null
6913584	hook_constcharptr_int_const_tree_const_tree_null
6913600	hook_tree_const_tree_null
6915680	ix86_maybe_switch_abi
6915760	ix86_internal_arg_pointer
6915840	ix86_fixed_condition_code_regs
6915872	ix86_issue_rate
6915952	ia32_multipass_dfa_lookahead
6916048	i386_ira_cover_classes
6916384	ix86_struct_value_rtx
6917408	ix86_init_machine_status
6918400	ix86_function_specific_save
6919584	ix86_get_builtin_type
6919808	ix86_build_builtin_va_list
6920304	ix86_output_function_epilogue
6920656	gen_push
6929664	ix86_scalar_mode_supported_p
6930544	ix86_code_end
6931232	ix86_can_eliminate
6931616	ix86_function_regparm.isra.17
6931904	ix86_get_drap_rtx
6932224	ix86_comp_type_attributes
6932496	ix86_function_sseregparm
6933264	ix86_static_chain
6934128	ix86_secondary_reload
6940016	ix86_encode_section_info
6940176	ix86_set_current_function
6943936	x86_file_start
6945936	ix86_emit_restore_reg_using_pop
6947488	ix86_update_stack_boundary
6950048	ix86_emit_save_sse_regs_using_mov
6952880	ix86_init_builtins
6968112	ix86_delegitimize_address
6970400	ix86_save_reg.constprop.67
6970736	ix86_compute_frame_layout
6984112	ix86_return_in_memory
6984752	ix86_function_value
6987376	override_options
6992672	ix86_conditional_register_usage
6995424	optimization_options
6995504	ix86_return_pops_args
6995728	ix86_function_arg_regno_p
6995808	ix86_reg_parm_stack_space
6995840	ix86_function_type_abi
6995872	ix86_call_abi_override
6995920	init_cumulative_args
7002416	standard_sse_constant_p
7005776	ix86_rtx_costs
7008384	ix86_reorg
7011376	ix86_can_use_return_insn_p
7013376	ix86_initial_elimination_offset
7013568	ix86_expand_prologue
7016560	ix86_expand_epilogue
7020208	ix86_decompose_address
7023264	legitimate_constant_p
7023616	ix86_legitimate_address_p
7026096	ix86_find_base_term
7026112	print_reg
7027280	print_operand
7036368	ix86_expand_move
7081776	ix86_attr_length_immediate_default
7082160	ix86_attr_length_address_default
7082608	ix86_adjust_cost
7089552	ix86_minimum_alignment
7092368	ix86_preferred_reload_class
7093456	ix86_memory_move_cost
7096288	ix86_hard_regno_mode_ok
7130976	ix86_target_macros
7133744	ix86_register_pragmas
7135728	gate_handle_if_conversion
7135776	gate_handle_if_after_combine
7135856	gate_handle_if_after_reload
7149968	if_convert
7156336	rest_of_handle_if_conversion
7156416	rest_of_handle_if_after_reload
7156432	rest_of_handle_if_after_combine
7156448	hook_void_charptr_charptr_int
7156464	remove_duplicates
7157136	add_env_var_paths
7157712	register_include_chains
7159424	gate_initialize_regs
7159440	rest_of_handle_initialize_regs
7160688	insn_variable_length_p
7162960	get_attr_prefix_rex
7163248	get_attr_type
7169952	get_attr_length_address
7172048	get_attr_memory
7176992	get_attr_mode
7184624	get_attr_prefix_extra
7186128	get_attr_unit
7188736	get_attr_length_immediate
7194384	get_attr_modrm
7197584	get_attr_prefix_0f
7199872	bypass_p
7208384	get_attr_prefix_rep
7210976	get_attr_prefix_data16
7214736	insn_default_length
7221568	insn_default_latency
7566096	internal_dfa_insn_code
7995760	internal_min_issue_delay
7998736	internal_state_transition
8003232	state_transition
8003760	state_dead_lock_p
8003776	state_size
8003792	state_reset
8013744	dfa_start
8013840	dfa_finish
8014608	gen_popsi1
8020560	gen_jump
8020704	gen_return_internal
8114992	gen_movsi
8177152	gen_prologue
8177184	gen_epilogue
8337440	insn_extract
8366512	init_adjust_machine_modes
8366624	init_all_optabs
8390432	output_44
8405824	fp_register_operand
8406256	ax_reg_operand
8406304	flags_reg_operand
8406384	reg_not_xmm0_operand
8406960	pic_32bit_operand
8408640	general_no_elim_operand
8409232	const0_operand
8410688	vector_all_ones_operand
8410800	vector_move_operand
8410896	nonimmediate_or_sse_const_operand
8411648	memory_displacement_only_operand
8412272	sse_comparison_operator
8412432	ix86_comparison_uns_operator
8413184	binary_fp_operator
8413808	emms_operation
8413968	vzeroall_operation
8414480	vzeroupper_operation
8415536	lookup_constraint
8416176	regclass_for_constraint
8416608	constraint_satisfied_p
8420864	recog_33.isra.9
8429360	recog_23.isra.14
8443024	recog_14.isra.25
8446704	recog_26.isra.30
8456928	recog_43
8555376	recog
8710688	split_insns
8757568	peephole2_insns
8775664	emit_initial_value_sets
8778528	function_attribute_inlinable_p
8779408	allocate_initial_values
8780176	cgraph_gate_cp
8780864	ipcp_versionable_function_p.isra.14
8781136	ipcp_generate_summary
8782400	ipcp_propagate_stage
8784368	ipcp_driver
8789808	cgraph_gate_early_inlining
8789824	cgraph_gate_ipa_early_inlining
8790304	inline_transform
8798928	cgraph_decide_inlining_incrementally
8801376	cgraph_early_inlining
8801616	cgraph_decide_inlining
8807760	compute_inline_parameters
8810496	compute_inline_parameters_for_current
8810528	inline_generate_summary
8814880	ipa_init_func_list
8815040	ipa_pop_func_from_list
8815104	ipa_initialize_node_params
8815296	ipa_detect_param_modifications
8819104	ipa_analyze_params_uses
8821424	ipa_register_cgraph_hooks
8821584	free_all_ipa_structures_after_ipa_cp
8822000	free_all_ipa_structures_after_iinln
8832224	gate_pure_const
8832656	propagate
8835696	analyze_function
8838800	local_pure_const
8839472	generate_summary
8841280	gate_reference
8841312	ipa_init.part.16
8841520	propagate_bits.isra.28
8842816	init_function_info
8843120	analyze_function
8847680	propagate
8851792	generate_summary
8854848	struct_reorg_gate
8886720	gate_type_escape_vars
8905392	ipa_utils_reduced_inorder
8906464	gate_whole_program_function_and_variable_visibility
8906512	function_and_variable_visibility
8908048	local_function_and_variable_visibility
8908096	whole_program_function_and_variable_visibility
8909008	cgraph_postorder
8909488	cgraph_remove_unreachable_nodes
8911584	comp_reg_classes_func
8911648	insn_contains_asm_1
8911680	gate_ira
8912720	no_equiv
8917584	ira_allocate
8917616	ira_free
8917632	ira_allocate_bitmap
8917648	ira_free_bitmap
8918480	ira_init_once
8918544	ira_init
8922208	ira_finish_once
8922320	ira_setup_eliminable_regset
8923120	rest_of_handle_ira
8934016	mark_elimination
8934192	add_loop_to_tree
8935760	update_bad_spill_attribute
8937104	remove_uneccesary_loop_nodes_from_loop_tree
8938240	create_insn_allocnos
8939280	create_loop_tree_node_allocnos
8946256	remove_unnecessary_regions
8951664	ira_traverse_loop_tree
8956000	ira_build
8960768	ira_destroy
8961536	copy_cost.part.5
8961936	record_reg_classes.constprop.9
8966288	process_bb_node_for_hard_reg_moves
8968304	record_operand_costs.constprop.8
8968880	process_bb_for_costs.isra.6
8969584	process_bb_node_for_costs
8969616	find_costs_and_classes
8973552	ira_init_costs_once
8973632	ira_init_costs
8973984	ira_finish_costs_once
8974144	ira_costs
8974976	ira_tune_allocno_costs_and_cover_classes
8978512	add_copies
8980656	ira_build_conflicts
8982976	coalesced_pseudo_reg_freq_compare
8983024	coalesced_pseudo_reg_slot_compare
8983216	setup_coalesced_allocno_costs_and_nums
8988272	coalesce_allocnos
8997072	color_pass
9006496	ira_sort_regnos_for_alter_reg
9010064	ira_reassign_pseudos
9013008	ira_initiate_assign
9013120	ira_finish_assign
9013184	ira_color
9023168	ira_emit
9027488	create_start_finish_chains
9027968	single_reg_class.constprop.22
9029008	mark_reg_live
9029552	mark_reg_dead
9033280	process_bb_node_lives
9039344	ira_create_allocno_live_ranges
9039712	ira_compress_allocno_live_ranges
9040528	ira_finish_allocno_live_ranges
9040560	returnjump_p_1
9040656	cleanup_barriers
9041344	mark_jump_label_1
9042864	rebuild_jump_labels
9047056	simplejump_p
9047552	any_condjump_p
9047856	returnjump_p
9047920	onlyjump_p
9052336	true_regnum
9097808	lhd_do_nothing
9098096	lhd_set_decl_assembler_name
9099984	add_builtin_function
9100752	lbasename
9106896	alloc_INSN_LIST
9106992	alloc_EXPR_LIST
9107056	free_EXPR_LIST_list
9107136	free_INSN_LIST_list
9107312	free_INSN_LIST_node
9107632	gate_handle_loop2
9107696	gate_rtl_move_loop_invariants
9107712	gate_rtl_unswitch
9107728	gate_rtl_unroll_and_peel_loops
9107776	gate_rtl_doloop
9107808	rtl_move_loop_invariants
9107872	rtl_unswitch
9108064	rtl_loop_init
9108240	loop_optimizer_init
9108496	loop_optimizer_finalize
9108976	rtl_loop_done
9148560	free_simple_loop_desc
9169200	gate_handle_lower_subreg
9172752	decompose_multiword_subregs
9177376	rest_of_handle_lower_subreg2
9177392	rest_of_handle_lower_subreg
9235632	lto_register_user_option
9235872	lto_clear_user_options
9243840	gate_lto_out
9243936	gate_wpa_fixup
9247968	partition_new
9248048	partition_delete
9248064	partition_union
9248704	gate_matrix_reorg
9296656	gate_mode_switching
9296992	rest_of_handle_mode_switching
9300128	gate_handle_sms
9379056	gate_expand_omp
9379184	gate_diagnose_omp_blocks
9444432	execute_lower_omp
9447440	hash_libfunc
9447488	libfunc_decl_eq
9490496	can_extend_p
9494944	build_libfunc_function
9501056	init_optabs
9514448	cl_optimization_save
9536960	cl_target_option_save
9537248	find_opt
9543648	decode_options
9555056	fast_math_flags_set_p
9555168	option_enabled
9555872	add_params
9555968	set_param_value
9556240	gate_rest_of_compilation
9556288	gate_postreload
9557648	execute_function_todo
9558672	next_pass_1
9559024	execute_todo
9560352	finish_optimization_passes
9560720	register_one_dump_file
9561120	register_dump_files_1
9562608	init_optimization_passes
9566304	pass_init_dump_file
9566864	execute_ipa_summary_passes
9567072	execute_all_ipa_transforms
9567456	execute_one_pass
9568960	execute_pass_list
9569664	ipa_write_summaries
9570272	execute_ipa_pass_list
9571968	function_called_by_processed_nodes_p
9572128	physmem_total
9574640	invoke_plugin_callbacks
9574912	initialize_plugins
9574976	finalize_plugins
9575856	pointer_set_create
9575920	pointer_set_destroy
9576048	pointer_set_insert
9576480	pointer_map_create
9576560	pointer_map_destroy
9576592	pointer_map_contains
9577136	pointer_map_traverse
9579232	gate_handle_gcse2
9579392	record_last_set_info
9580288	rest_of_handle_gcse2
9585920	gate_handle_postreload
9587104	reload_combine
9589472	move2add_note_store
9590272	reload_cse_move2add
9591968	reload_cse_simplify_set
9592480	reload_cse_simplify_operands
9594416	reload_cse_regs_1
9595008	rest_of_handle_postreload
9595168	gate_estimate_probability
9595184	strip_predict_hints
9595712	propagate_freq
9597120	set_even_probabilities
9602576	optimize_function_for_size_p
9602624	optimize_function_for_speed_p
9602672	optimize_bb_for_size_p
9602880	optimize_bb_for_speed_p
9605712	rtl_profile_for_bb
9606080	default_rtl_profile
9607040	remove_predictions_associated_with_edge
9609536	expensive_function_p
9609744	compute_function_frequency
9610144	estimate_bb_frequencies
9611312	tree_estimate_probability
9618560	tree_estimate_probability_driver
9620720	pp_construct
9629632	identifier_to_locale
9659632	memory_address_addr_space_p
9659664	gate_handle_peephole2
9659696	gate_handle_split_before_regstack
9659728	gate_handle_split_before_sched2
9659760	gate_do_final_split
9659776	split_insn
9660256	rest_of_handle_peephole2
9662256	init_recog_no_volatile
9662272	init_recog
9662688	general_operand
9663216	register_operand
9663888	immediate_operand
9664240	nonimmediate_operand
9665088	push_operand
9665296	memory_operand
9665952	extract_asm_operands
9666064	asm_noperands
9670656	find_constant_term_loc
9673696	extract_insn
9674688	extract_insn_cached
9674736	preprocess_constraints
9675616	constrain_operands
9678656	check_asm_operands
9679392	insn_invalid_p
9679744	verify_changes
9680272	apply_change_group
9683264	validate_change
9683552	validate_unshare_change
9685232	extract_constrain_insn_cached
9685344	constrain_operands_cached
9685376	reg_fits_class_p
9685472	split_all_insns
9685920	rest_of_handle_split_before_sched2
9685952	rest_of_handle_split_all_insns
9685968	rest_of_handle_split_after_reload
9688320	gate_handle_stack_regs
9722160	rest_of_handle_stack_regs
9725952	gate_handle_cprop
9726208	find_oldest_value_reg
9726656	replace_oldest_value_reg
9726944	replace_oldest_value_addr
9728048	kill_value
9728704	kill_set_value
9728816	kill_autoinc_value
9728928	kill_clobbered_value
9728960	copyprop_hardreg_forward
9761040	reginfo_init
9761104	reg_scan_mark_refs
9761808	find_subregs_of_mode
9762176	init_reg_sets_1
9764016	reg_set_to_hard_reg_set
9764208	init_reg_sets
9765584	save_register_info
9765840	init_reg_modes_target
9766672	init_regs
9766720	init_fake_stack_mems
9766944	choose_hard_reg_mode
9768032	resize_reg_info
9768432	free_reg_info
9768624	reg_scan
9768768	reg_class_subset_p
9768832	reg_classes_intersect_p
9768896	init_subregs_of_mode
9769344	finish_subregs_of_mode
9769376	gate_handle_regmove
9769408	regmove_backward_pass
9773840	regmove_optimize
9776720	gate_handle_regrename
9792496	regstat_init_n_sets_and_refs
9792864	regstat_free_n_sets_and_refs
9792944	regstat_compute_ri
9796224	regstat_free_ri
9796336	regstat_get_setjmp_crosses
9796352	regstat_compute_calls_crossed
9797440	regstat_free_calls_crossed
9809152	clear_secondary_mem
9809664	strict_memory_address_addr_space_p
9841232	find_reloads
9861616	update_eliminable_offsets
9861840	mark_not_eliminable
9864048	scan_paradoxical_subregs
9864368	maybe_fix_stack_asms
9865056	alter_reg
9865936	eliminate_regs_1
9875984	verify_initial_elim_offsets.part.12
9876064	spill_hard_reg.constprop.18
9878448	check_eliminable_occurrences
9881904	elimination_effects
9884336	eliminate_regs_in_insn
9904528	init_reload
9905152	new_insn_chain
9905824	finish_spills
9918016	fixup_abnormal_edges
9918800	reload
9932032	gate_handle_delay_slots
9932064	gate_handle_machine_reorg
9932080	rest_of_handle_machine_reorg
9939936	rtvec_alloc
9940144	rtx_alloc_stat
9940256	copy_rtx
9941056	shallow_copy_rtx_stat
9941920	rtx_equal_p
9943264	for_each_rtx_1
9943664	rtx_addr_can_trap_p_1
9945648	nonzero_bits1
9950224	num_sign_bit_copies1
9954992	rtx_varies_p
9959264	reg_mentioned_p
9959712	multiple_sets
9959840	note_stores
9960176	note_uses
9960672	dead_or_set_regno_p
9961616	dead_or_set_p
9961792	find_reg_note
9962080	find_reg_equal_equiv_note
9962720	add_reg_note
9962800	remove_note
9962992	in_expr_list_p
9963040	remove_node_from_expr_list
9963392	volatile_refs_p
9963680	side_effects_p
9965792	single_set_2
9966608	set_noop_p
9966944	noop_move_p
9967440	may_trap_p_1
9968640	may_trap_p
9973728	tablejump_p
9973840	computed_jump_p
9974080	for_each_rtx
9985120	reg_overlap_mentioned_p
9994144	rtx_cost
9994768	nonzero_bits
9995056	num_sign_bit_copies
9995312	insn_rtx_cost
9997248	init_rtlanal
9998256	gen_lowpart_if_possible
9998448	sbitmap_alloc
9999456	sbitmap_empty_p
9999776	sbitmap_zero
9999856	sbitmap_ones
10006880	haifa_finish_insn
10006896	haifa_start_insn
10007792	haifa_note_reg_set
10007808	haifa_note_reg_clobber
10007824	haifa_note_reg_use
10010208	flush_pending_lists
10011584	add_dependence_list.constprop.27
10012352	add_dependence_list_and_free.constprop.24
10013200	sd_iterator_cond.part.19
10014160	deps_pools_are_empty_p
10014192	sched_insns_conditions_mutex_p
10014656	sched_analyze_1
10016048	sched_analyze_2
10017776	sched_analyze_reg
10019232	sd_next_list
10019584	sd_find_dep_between_no_cache
10020560	sched_analyze_insn
10029872	sd_lists_size
10030160	sd_lists_empty_p
10030464	sd_init_insn
10030880	sd_finish_insn
10031824	sd_add_dep
10034528	haifa_note_dep
10037328	sd_resolve_dep
10040160	deps_analyze_insn
10043312	sched_analyze
10043584	sched_free_deps
10045040	init_deps
10045424	free_deps
10047264	sched_deps_init
10047696	sched_deps_finish
10048048	init_deps_global
10048240	finish_deps_global
10048416	add_dependence
10055744	schedule_more_p
10055904	contributes_to_priority
10056512	gate_handle_sched
10056560	gate_handle_sched2
10056992	advance_target_bb
10058336	can_schedule_ready_p
10059392	begin_schedule_ready
10062176	new_ready
10070736	init_ready_list
10073072	compute_priorities
10073472	sched_rgn_init
10080624	sched_rgn_finish
10081072	sched_rgn_compute_dependencies
10083088	sched_rgn_local_init
10085280	schedule_insns.part.20
10087248	rest_of_handle_sched2
10291744	simplify_immed_subreg
10294640	delegitimize_mem_from_attrs
10295296	simplify_rtx
10307712	simplify_subreg
10310160	simplify_gen_subreg
10349120	sparseset_alloc
10351504	splay_tree_xmalloc_deallocate
10351520	splay_tree_xmalloc_allocate
10351536	splay_tree_splay.part.0
10352496	splay_tree_new
10352576	splay_tree_new_with_allocator
10352672	splay_tree_delete
10352912	splay_tree_insert
10353184	splay_tree_remove
10353328	splay_tree_lookup
10353440	splay_tree_min
10353792	splay_tree_compare_ints
10353872	sreal_init
10354080	sreal_to_int
10354160	sreal_compare
10354208	sreal_add
10354768	sreal_sub
10355328	sreal_mul
10355600	sreal_div
10355904	notice_stack_pointer_modification_1
10355968	rest_of_handle_stack_ptr_mod
10357056	statistics_fini_pass
10357536	statistics_fini
10357712	statistics_early_init
10357760	statistics_init
10357824	statistics_counter_event
10358208	statistics_histogram_event
10359824	expand_value_return
10377120	expand_return
10385280	get_pending_sizes
10385376	put_pending_sizes
10386704	finalize_size_functions
10386864	mode_for_size
10387344	get_mode_alignment
10388912	layout_decl
10391072	finalize_type_size
10401024	layout_type.part.7
10403520	layout_type
10403776	make_signed_type
10404064	make_unsigned_type
10404320	make_fract_type
10404576	make_accum_type
10404832	initialize_sizetypes
10405280	set_min_and_max_values_for_integral_type
10405536	set_sizetype
10406672	fixup_unsigned_type
10408096	gate_rtl_store_motion
10416560	stringpool_ggc_alloc
10416576	alloc_node
10416960	init_stringpool
10417008	ggc_alloc_string
10417136	get_identifier
10417232	maybe_get_identifier
10418432	objc_lookup_ivar
10418480	objc_compare_types
10419216	default_addr_space_pointer_mode
10419280	default_addr_space_address_mode
10419536	default_promote_function_mode
10419744	default_eh_return_filter_mode
10419792	default_unwind_word_mode
10419856	default_mode_rep_extended
10420096	default_scalar_mode_supported_p
10420256	default_decimal_float_supported_p
10420272	default_fixed_point_supported_p
10420448	hook_void_bitmap
10421296	default_mangle_decl_assembler_name
10421552	default_addr_space_legitimate_address_p
10421856	default_have_conditional_execution
10424576	timevar_start
10424912	timevar_stop
10425232	timevar_print
10426304	gate_tracer
10438976	gate_call_cdce
10439600	tree_call_cdce
10445424	gate_warn_unused_result
10445584	gimple_op
10445696	gimple_set_op
10445824	single_succ_edge
10450544	gimple_execute_on_shrinking_pred
10450656	gimple_execute_on_growing_pred
10450736	gimple_move_block_after
10450800	create_bb
10451184	execute_warn_function_noreturn
10451296	gimple_op.constprop.75
10451392	remove_bb
10452048	gimple_op.constprop.76
10452144	do_warn_unused_result
10452448	run_warn_unused_result
10459872	assign_discriminator.part.64
10461040	split_critical_edges
10462608	execute_warn_function_return
10464928	init_empty_tree_cfg_for_function
10465456	fold_cond_expr_cond
10465824	start_recording_case_labels
10465888	end_recording_case_labels
10465952	label_to_block_fn
10466208	main_block_label
10470560	cleanup_dead_labels
10472608	group_case_labels
10475776	clear_special_calls
10475792	find_taken_edge
10477520	is_ctrl_stmt
10477552	is_ctrl_altering_stmt
10477824	stmt_ends_bb_p
10477888	execute_build_cfg
10483840	gimple_merge_blocks
10485616	gimple_can_merge_blocks_p
10485984	delete_tree_cfg_annotations
10486096	last_stmt
10504032	gimple_purge_dead_eh_edges
10505008	gate_merge_phi
10505440	cleanup_omp_return
10505744	split_bbs_on_noreturn_calls
10505952	tree_forwarder_block_p.part.22
10506528	merge_phi_nodes
10510752	cleanup_control_flow_bb
10512400	cleanup_tree_cfg
10516096	hide_evolution_in_other_loops_than_loop
10521808	chrec_contains_undetermined
10522944	tree_contains_chrecs
10537728	chrec_fold_multiply
10542528	chrec_convert_rhs
10543440	chrec_convert
10550080	chrec_merge
10553376	gate_no_optimization
10571424	tree_lower_complex
10604400	get_references_in_stmt
10605440	find_data_references_in_stmt
10607504	compute_data_dependences_for_bb
10615440	find_referenced_vars
10616224	create_var_ann
10616384	renumber_gimple_stmt_uids
10621936	referenced_var_lookup
10622864	add_referenced_var
10623344	find_vars_r
10623984	remove_referenced_var
10638224	dump_register
10638432	get_dump_file_info
10638512	get_dump_file_name
10638816	dump_begin
10639712	dump_initialized_p
10640176	dump_function
10641200	struct_ptr_hash
10641216	gate_lower_resx
10641232	gate_lower_eh_dispatch
10641264	gate_cleanup_eh
10642592	gate_refactor_eh
10647824	maybe_record_in_goto_queue.isra.38
10662224	remove_stmt_from_eh_lp
10662464	lookup_stmt_eh_lp
10663696	tree_could_trap_p
10666672	lower_eh_constructs_1
10676752	lower_eh_constructs
10679312	stmt_could_throw_p
10680736	stmt_can_throw_internal
10681184	maybe_clean_eh_stmt
10681424	maybe_clean_or_replace_eh_stmt
10684576	gate_tree_if_conversion
10685504	main_tree_if_conversion
10696800	inline_forbidden_p_stmt
10697360	mark_local_for_remap_r
10718704	tree_inlinable_function_p
10719504	estimate_move_cost
10719632	estimate_num_insns
10726368	init_inline_once
10732816	copy_tree_r
10736976	unsave_r
10737872	unsave_expr_now
10738512	tree_versionable_function_p
10743440	cmp_dfsnum
10743456	def_blocks_hash
10743472	def_blocks_eq
10743632	def_blocks_free
10744240	mark_phi_for_rewrite.isra.46
10746192	rewrite_leave_block
10746720	prune_unused_phi_nodes
10750336	mark_def_sites_block
10757904	register_new_def
10758784	rewrite_enter_block
10762464	set_current_def
10776144	rewrite_blocks
10776528	rewrite_into_ssa
10783184	need_ssa_update_p
10783376	name_registered_for_update_p
10783824	update_ssa
10790544	alloc_stmt_list
10790672	free_stmt_list
10791264	tsi_link_after
10791760	tsi_delink
10792000	gate_tree_loop_distribution
10808800	gate_mudflap
10840608	gate_pass_return_slot
10840624	execute_return_slot_opt
10841488	tree_nrv
10844128	compute_object_sizes
10855440	gate_all_optimizations
10855520	gate_all_early_local_passes
10855552	execute_early_local_optimizations
10855584	gate_all_early_optimizations
10855616	execute_cleanup_cfg_pre_ipa
10855632	execute_cleanup_cfg_post_optimizing
10855664	execute_init_datastructures
10855696	execute_fixup_cfg
10856544	execute_free_datastructures
10856592	tree_lowering_passes
10856736	tree_rest_of_compilation
10858848	expand_phi_nodes
10863440	finish_out_of_ssa
10863536	rewrite_out_of_ssa
10881120	init_phinodes
10881152	fini_phinodes
10881184	make_phi_node
10881920	release_phi_node
10884224	create_phi_node
10884672	add_phi_arg
10885088	remove_phi_args
10885760	remove_phi_node
10885856	remove_phi_nodes
10903136	tree_predictive_commoning
10955456	do_tree_profiling
10959008	hash_scev_info
10959024	eq_scev_info
10959280	del_scev_info
10960400	chrec_contains_symbols_defined_in_loop.part.19
10962528	add_to_evolution_1
10963872	add_to_evolution
10966656	follow_ssa_edge_binary
10972288	follow_ssa_edge
10974240	analyze_scalar_evolution
10976608	interpret_rhs_expr
10978944	instantiate_scev_r
10982256	scev_initialize
10983072	simple_iv
10990512	scev_finalize
10991808	scev_const_prop
10994400	gate_intra_sra
10994432	ipa_early_sra_gate
10996448	sra_deinitialize
11018736	ipa_early_sra
11027440	perform_intra_sra
11035152	early_intra_sra
11035168	late_intra_sra
11035360	switchconv_gate
11035376	do_switchconv
11068224	gate_ccp
11068240	gimple_op
11068352	canonicalize_float_value
11070416	do_ssa_ccp
11074832	execute_fold_all_builtins
11078064	get_default_value.isra.25
11078464	set_lattice_value
11080112	ccp_visit_phi_node
11082016	get_value
11088208	ccp_fold
11100912	evaluate_stmt
11103328	visit_assignment
11104656	ccp_visit_stmt
11105904	ccp_fold_stmt
11111472	fold_stmt_1
11117904	fold_stmt
11118144	create_outofssa_var_map
11122128	coalesce_ssa_name
11131936	gate_copy_prop
11132256	execute_copy_prop
11134768	copy_prop_visit_phi_node
11136560	may_propagate_copy
11136736	copy_prop_visit_stmt
11139648	propagate_value
11140992	gate_copyrename
11141008	copy_rename_partition_coalesce
